SampleID	Stemness	EXTENDScores	Phase	Senescence	ClusterNo	ClusterMean	EXTENDclass
HNSCC18_P3_D10_S334_comb	0.429685423	0.275226126	NonCycling	0.3942864538102	1	0.27526248594617	Low
HNSCC18_P3_D11_S335_comb	0.698389348	0.375923318	G1_S	0.325749762992958	1	0.27526248594617	Low
HNSCC18_P3_E02_S338_comb	0.438261313	0.137073589	NonCycling	0.560253911457916	1	0.27526248594617	Low
HNSCC18_P3_E08_S344_comb	0.475177149	0.206752275	NonCycling	0.457188258707032	1	0.27526248594617	Low
HNSCC18_P3_F08_S356_comb	0.556982796	0.370947609	NonCycling	0.253892979674748	1	0.27526248594617	Low
HNSCC18_P3_F10_S358_comb	0.351274529	0.427086816	NonCycling	0.570967106046312	2	0.532642676004338	High
HNSCC18_P3_G02_S362_comb	0.480620364	0.137539667	NonCycling	0.525130627557436	1	0.27526248594617	Low
HNSCC18_P3_H01_S373_comb	0.675223091	0.40651647	G1_S	0.411709196531669	2	0.532642676004338	High
HNSCC18_P3_H02_S374_comb	0.484922195	0.176783449	NonCycling	0.415806539238319	1	0.27526248594617	Low
HNSCC18_P3_H05_S377_comb	0.533895091	0.142555859	NonCycling	0.274209432312535	1	0.27526248594617	Low
HNSCC18_P3_H08_S380_comb	0.503973902	0.304745754	NonCycling	0.431428314337475	1	0.27526248594617	Low
HNSCC18_P3_H12_S384_comb	0.831110763	0.563714983	G1_S	0.412571464914515	2	0.532642676004338	High
HNSCC18_P4_A09_S9_comb	0.717691336	0.353852343	G2_M	0.531038650127879	1	0.27526248594617	Low
HNSCC18_P4_A12_S12_comb	0.502245584	0.314768639	NonCycling	0.394910260668609	1	0.27526248594617	Low
HNSCC18_P4_B10_S22_comb	0.827758733	0.16182234	G2_M	0.249488685155324	1	0.27526248594617	Low
HNSCC18_P4_B11_S23_comb	0.712935314	0.237257847	G2_M	0.573880741928895	1	0.27526248594617	Low
HNSCC18_P4_C01_S25_comb	0.558301285	0.302279298	NonCycling	0.284292855092222	1	0.27526248594617	Low
HNSCC18_P4_C02_S26_comb	0.477341682	0.218916915	NonCycling	0.514117111609081	1	0.27526248594617	Low
HNSCC18_P4_C03_S27_comb	0.489999339	0.249794549	NonCycling	0.417876822249622	1	0.27526248594617	Low
HNSCC18_P4_C04_S28_comb	0.516396309	0.343629352	NonCycling	0.400151650176749	1	0.27526248594617	Low
HNSCC18_P4_C07_S31_comb	0.612451981	0.197756966	NonCycling	0.298556321594792	1	0.27526248594617	Low
HNSCC18_P4_C09_S33_comb	0.626101308	0.226747028	NonCycling	0.372004886921943	1	0.27526248594617	Low
HNSCC18_P4_C10_S34_comb	0.784992446	0.489919513	G2_M	0.348974412272073	2	0.532642676004338	High
HNSCC18_P4_C11_S35_comb	0.436327094	0.240263295	NonCycling	0.560491043875062	1	0.27526248594617	Low
HNSCC18_P4_D09_S45_comb	0.490763186	0.382075444	NonCycling	0.451626076363298	1	0.27526248594617	Low
HNSCC18_P4_E01_S49_comb	0.552557824	0.337309626	G2_M	0.54383702683522	1	0.27526248594617	Low
HNSCC18_P4_E04_S52_comb	0.418688083	0.308569458	NonCycling	0.479561814168735	1	0.27526248594617	Low
HNSCC18_P4_E07_S55_comb	0.571201507	0.214122209	NonCycling	0.254998674287645	1	0.27526248594617	Low
HNSCC18_P4_F03_S63_comb	0.55615908	0.212997723	NonCycling	0.387501661336219	1	0.27526248594617	Low
HNSCC18_P4_F10_S70_comb	0.729261065	0.293306171	G1_S	0.372084187508688	1	0.27526248594617	Low
HNSCC18_P4_F11_S71_comb	0.749463281	0.412277775	G2_M	0.416773041004652	2	0.532642676004338	High
HNSCC18_P4_F12_S72_comb	0.568994121	0.293908892	NonCycling	0.44678537266513	1	0.27526248594617	Low
HNSCC18_P4_G02_S74_comb	0.451810277	0.385500081	NonCycling	0.623726131421446	1	0.27526248594617	Low
HNSCC18_P4_G07_S79_comb	0.718136789	0.295897498	G1_S	0.389284854318864	1	0.27526248594617	Low
HNSCC18_P4_G11_S83_comb	0.771877705	0.36397018	G2_M	0.409825674883046	1	0.27526248594617	Low
HNSCC18_P4_G12_S84_comb	0.576341115	0.378313121	G1_S	0.471397089184383	1	0.27526248594617	Low
HNSCC18_P4_H02_S86_comb	0.539802577	0.341153607	NonCycling	0.393794817519837	1	0.27526248594617	Low
HNSCC18_P4_H04_S88_comb	0.768217461	0.280721608	G1_S	0.388383499873105	1	0.27526248594617	Low
HNSCC18_P4_H08_S92_comb	0.520363423	0.366985657	NonCycling	0.449344067421253	1	0.27526248594617	Low
HNSCC18_P4_H10_S94_comb	0.710356726	0.135628747	G2_M	0.302435306929898	1	0.27526248594617	Low
HNSCC18_P4_H12_S96_comb	0.513849991	0.274243638	NonCycling	0.490569355221106	1	0.27526248594617	Low
HNSCC18_P7_B04_S112_comb	0.631371218	0.230676893	G2_M	0.310357427075382	1	0.27526248594617	Low
HNSCC18_P7_D11_S143_comb	0.415916632	0.206099766	NonCycling	0.558265354611524	1	0.27526248594617	Low
HNSCC18_P7_E06_S150_comb	0.471690451	0.359530843	NonCycling	0.296158883627755	1	0.27526248594617	Low
HNSCC18_P7_E07_S151_comb	0.564911886	0.256238391	NonCycling	0.455230542595893	1	0.27526248594617	Low
HNSCC18_P7_E11_S155_comb	0.374417147	0.366046397	NonCycling	0.524254523772	1	0.27526248594617	Low
HNSCC18_P7_H10_S190_comb	0.443198754	0.225613311	NonCycling	0.298489979737823	1	0.27526248594617	Low
HNSCC18_P7_H11_S191_comb	0.422041677	0.391367853	NonCycling	0.532660093991343	1	0.27526248594617	Low
HNSCC20_P1_A01_S1_comb	0.671116192	0.450694291	NonCycling	0.180628437293391	2	0.532642676004338	High
HNSCC20_P1_A03_S3_comb	0.745211996	0.521216102	NonCycling	0.405001468730215	2	0.532642676004338	High
HNSCC20_P1_A04_S4_comb	0.665769409	0.430280608	NonCycling	0.2266603174664	2	0.532642676004338	High
HNSCC20_P1_A05_S5_comb	0.626749107	0.279336889	NonCycling	0.280084457897802	1	0.27526248594617	Low
HNSCC20_P1_A07_S7_comb	0.735442295	0.268808482	NonCycling	0.207953360991933	1	0.27526248594617	Low
HNSCC20_P1_A08_S8_comb	0.838822738	0.592007781	G1_S	0.293870518429957	2	0.532642676004338	High
HNSCC20_P1_A10_S10_comb	0.864611938	0.418900143	G1_S	0.248491719284341	2	0.532642676004338	High
HNSCC20_P1_A11_S11_comb	0.698381826	0.186757439	NonCycling	0.18258217121323	1	0.27526248594617	Low
HNSCC20_P1_B01_S13_comb	0.606268794	0.292413582	NonCycling	0.236754376038204	1	0.27526248594617	Low
HNSCC20_P1_B02_S14_comb	0.671012902	0.334379212	NonCycling	0.283716239656316	1	0.27526248594617	Low
HNSCC20_P1_B03_S15_comb	0.882803112	0.447463442	G1_S	0.285800516769015	2	0.532642676004338	High
HNSCC20_P1_B04_S16_comb	0.853113182	0.719873146	G1_S	0.218137069880806	2	0.532642676004338	High
HNSCC20_P1_B07_S19_comb	0.782778243	0.655255036	G1_S	0.231009420828446	2	0.532642676004338	High
HNSCC20_P1_B08_S20_comb	0.593395093	0.322065897	NonCycling	0.264197468536085	1	0.27526248594617	Low
HNSCC20_P1_B11_S23_comb	0.874937805	0.581359046	G2_M	0.268719304904058	2	0.532642676004338	High
HNSCC20_P1_B12_S24_comb	0.671041645	0.508111544	NonCycling	0.196014775555881	2	0.532642676004338	High
HNSCC20_P1_C02_S26_comb	0.812467137	0.637702256	G1_S	0.249712090293333	2	0.532642676004338	High
HNSCC20_P1_C06_S30_comb	0.888888778	0.511975479	G2_M	0.175712215160382	2	0.532642676004338	High
HNSCC20_P1_C09_S33_comb	0.618661338	0.34312776	NonCycling	0.394659936007794	1	0.27526248594617	Low
HNSCC20_P1_C10_S34_comb	0.634734695	0.378200964	NonCycling	0.228478727360335	1	0.27526248594617	Low
HNSCC20_P1_C11_S35_comb	0.656066491	0.324785389	NonCycling	0.219757156866567	1	0.27526248594617	Low
HNSCC20_P1_C12_S36_comb	0.713381745	0.441873599	NonCycling	0.267711213254966	2	0.532642676004338	High
HNSCC20_P1_D01_S37_comb	0.658273904	0.197990006	NonCycling	0.311700791655718	1	0.27526248594617	Low
HNSCC20_P1_D07_S43_comb	0.858816847	0.716798377	G1_S	0.191663017254001	2	0.532642676004338	High
HNSCC20_P1_D08_S44_comb	0.899942645	0.552633557	G2_M	0.190181386411399	2	0.532642676004338	High
HNSCC20_P1_D09_S45_comb	0.802075791	0.517178307	G2_M	0.233065943730515	2	0.532642676004338	High
HNSCC20_P1_D10_S46_comb	0.856477831	0.549524871	G1_S	0.215755787629459	2	0.532642676004338	High
HNSCC20_P1_D12_S48_comb	0.711152479	0.314671564	NonCycling	0.186659403963943	1	0.27526248594617	Low
HNSCC20_P1_E05_S53_comb	0.553185	0.429459161	NonCycling	0.380374364909528	2	0.532642676004338	High
HNSCC20_P1_E07_S55_comb	0.621539804	0.235384708	NonCycling	0.173289992715332	1	0.27526248594617	Low
HNSCC20_P1_E09_S57_comb	0.93040396	0.642416066	G1_S	0.166087601913781	2	0.532642676004338	High
HNSCC20_P1_E10_S58_comb	0.585049937	0.439015212	NonCycling	0.403967439131789	2	0.532642676004338	High
HNSCC20_P1_E12_S60_comb	0.665335246	0.291530186	NonCycling	0.218109260382012	1	0.27526248594617	Low
HNSCC20_P1_F02_S62_comb	0.821190127	0.584443452	G1_S	0.223455810068807	2	0.532642676004338	High
HNSCC20_P1_F03_S63_comb	0.960688223	0.455714053	G1_S	0.298697770081421	2	0.532642676004338	High
HNSCC20_P1_F08_S68_comb	0.832486962	0.460314391	G1_S	0.258394443899214	2	0.532642676004338	High
HNSCC20_P1_F09_S69_comb	0.568892694	0.439829018	NonCycling	0.480454217668989	2	0.532642676004338	High
HNSCC20_P1_F10_S70_comb	0.652856829	0.489030381	NonCycling	0.392490059143264	2	0.532642676004338	High
HNSCC20_P1_F12_S72_comb	0.643644138	0.372714808	NonCycling	0.214104074074296	1	0.27526248594617	Low
HNSCC20_P1_G01_S73_comb	0.693969288	0.268227206	NonCycling	0.279709695557742	1	0.27526248594617	Low
HNSCC20_P1_G04_S76_comb	0.959012969	0.428844922	G1_S	0.133925178483124	2	0.532642676004338	High
HNSCC20_P1_G06_S78_comb	0.665924746	0.23926899	NonCycling	0.244261363342409	1	0.27526248594617	Low
HNSCC20_P1_G07_S79_comb	0.669528437	0.281640913	NonCycling	0.35099635271921	1	0.27526248594617	Low
HNSCC20_P1_G10_S82_comb	0.710305036	0.35791384	NonCycling	0.301370037976551	1	0.27526248594617	Low
HNSCC20_P1_G11_S83_comb	0.551277511	0.241131104	NonCycling	0.29828072950346	1	0.27526248594617	Low
HNSCC20_P1_H01_S85_comb	0.657760436	0.343492506	NonCycling	0.361675334573873	1	0.27526248594617	Low
HNSCC20_P1_H02_S86_comb	0.654184763	0.451017402	NonCycling	0.326675179403775	2	0.532642676004338	High
HNSCC20_P1_H03_S87_comb	0.944945451	0.459942539	G2_M	0.215350814811852	2	0.532642676004338	High
HNSCC20_P1_H06_S90_comb	0.623575942	0.187176992	NonCycling	0.242740502601585	1	0.27526248594617	Low
HNSCC20_P1_H07_S91_comb	0.837446526	0.792789276	G1_S	0.176595853992141	2	0.532642676004338	High
HNSCC20_P1_H08_S92_comb	0.963345791	0.621603743	G1_S	0.231238431243875	2	0.532642676004338	High
HNSCC20_P1_H09_S93_comb	0.734403184	0.35952496	G1_S	0.347215786378735	1	0.27526248594617	Low
HNSCC20_P1_H10_S94_comb	0.983058283	0.617395811	G1_S	0.216342118207444	2	0.532642676004338	High
HNSCC20_P1_H11_S95_comb	0.980134259	0.532317585	G1_S	0.258519421457251	2	0.532642676004338	High
HNSCC20_P1_H12_S96_comb	0.830990207	0.449905499	G2_M	0.200180877129282	2	0.532642676004338	High
HNSCC20_P11_A01_S193_comb	0.696275243	0.306336257	NonCycling	0.413188773996642	1	0.27526248594617	Low
HNSCC20_P11_A03_S195_comb	0.488148735	0.353869802	NonCycling	0.39203918748391	1	0.27526248594617	Low
HNSCC20_P11_A04_S196_comb	0.701434718	0.23504322	NonCycling	0.183421327452164	1	0.27526248594617	Low
HNSCC20_P11_A07_S199_comb	0.69394564	0.376325582	NonCycling	0.229179215384345	1	0.27526248594617	Low
HNSCC20_P11_A08_S200_comb	0.727585873	0.456353447	NonCycling	0.218050203845856	2	0.532642676004338	High
HNSCC20_P11_A09_S201_comb	0.750609961	0.351934792	NonCycling	0.329302321222389	1	0.27526248594617	Low
HNSCC20_P11_A10_S202_comb	0.660807739	0.283057474	NonCycling	0.161834938808514	1	0.27526248594617	Low
HNSCC20_P11_A12_S204_comb	0.840715757	0.399973478	G2_M	0.204332086650731	1	0.27526248594617	Low
HNSCC20_P11_B01_S205_comb	0.890603715	0.658044185	G2_M	0.206180943174884	2	0.532642676004338	High
HNSCC20_P11_B02_S206_comb	0.813299672	0.299997859	G2_M	0.225165760563525	1	0.27526248594617	Low
HNSCC20_P11_B03_S207_comb	0.819797377	0.678142838	G2_M	0.240250926084073	2	0.532642676004338	High
HNSCC20_P11_B05_S209_comb	0.607023163	0.156415833	NonCycling	0.289965258963123	1	0.27526248594617	Low
HNSCC20_P11_B06_S210_comb	0.742778265	0.261924275	NonCycling	0.276992481599524	1	0.27526248594617	Low
HNSCC20_P11_B08_S212_comb	0.630041143	0.311160724	NonCycling	0.351409142700003	1	0.27526248594617	Low
HNSCC20_P11_B10_S214_comb	0.915710019	0.41250626	G1_S	0.181930043142026	2	0.532642676004338	High
HNSCC20_P11_B11_S215_comb	0.911618222	0.530534579	G2_M	0.193617423107185	2	0.532642676004338	High
HNSCC20_P11_B12_S216_comb	0.664295564	0.205027786	NonCycling	0.216038244484447	1	0.27526248594617	Low
HNSCC20_P11_C02_S218_comb	0.680386454	0.353565269	NonCycling	0.362560734620468	1	0.27526248594617	Low
HNSCC20_P11_C05_S221_comb	0.649908238	0.423741052	NonCycling	0.243467886317198	2	0.532642676004338	High
HNSCC20_P11_C06_S222_comb	0.908055508	0.52132464	G2_M	0.184687102315598	2	0.532642676004338	High
HNSCC20_P11_C07_S223_comb	0.587385673	0.35663318	NonCycling	0.436163605946539	1	0.27526248594617	Low
HNSCC20_P11_C08_S224_comb	0.650639206	0.228491405	NonCycling	0.238646746321525	1	0.27526248594617	Low
HNSCC20_P11_C09_S225_comb	0.747730364	0.389160446	NonCycling	0.230245979507542	1	0.27526248594617	Low
HNSCC20_P11_C11_S227_comb	0.718643344	0.404576011	G1_S	0.347344102641429	2	0.532642676004338	High
HNSCC20_P11_C12_S228_comb	0.980902467	0.658466116	G2_M	0.159705226637506	2	0.532642676004338	High
HNSCC20_P11_D02_S230_comb	0.695468352	0.781973403	G1_S	0.434261901718028	2	0.532642676004338	High
HNSCC20_P11_D06_S234_comb	0.630961869	0.262249381	NonCycling	0.262991991187576	1	0.27526248594617	Low
HNSCC20_P11_D09_S237_comb	0.675590366	0.295605287	NonCycling	0.309926839750446	1	0.27526248594617	Low
HNSCC20_P11_D12_S240_comb	0.608841054	0.276334479	NonCycling	0.326650527754792	1	0.27526248594617	Low
HNSCC20_P11_E01_S241_comb	0.649200029	0.300659784	NonCycling	0.27935881713274	1	0.27526248594617	Low
HNSCC20_P11_E02_S242_comb	0.653479866	0.326445196	NonCycling	0.327405556449663	1	0.27526248594617	Low
HNSCC20_P11_E03_S243_comb	0.700880819	0.227408782	NonCycling	0.252404039716523	1	0.27526248594617	Low
HNSCC20_P11_E04_S244_comb	0.465967302	0.33443491	NonCycling	0.331441714164859	1	0.27526248594617	Low
HNSCC20_P11_E05_S245_comb	0.543107025	0.324213957	NonCycling	0.322696427087729	1	0.27526248594617	Low
HNSCC20_P11_E07_S247_comb	0.576967972	0.18871505	NonCycling	0.358650277602135	1	0.27526248594617	Low
HNSCC20_P11_E09_S249_comb	0.729453066	0.355834915	NonCycling	0.254042964355746	1	0.27526248594617	Low
HNSCC20_P11_E10_S250_comb	0.712146594	0.501010187	NonCycling	0.126309833858407	2	0.532642676004338	High
HNSCC20_P11_E11_S251_comb	0.578903352	0.334163336	NonCycling	0.349450574340727	1	0.27526248594617	Low
HNSCC20_P11_F01_S253_comb	0.557685123	0.197104457	NonCycling	0.299902694946548	1	0.27526248594617	Low
HNSCC20_P11_F02_S254_comb	0.974779071	0.738630303	G2_M	0.212559415039649	2	0.532642676004338	High
HNSCC20_P11_F04_S256_comb	0.57698626	0.322611182	NonCycling	0.300332138722152	1	0.27526248594617	Low
HNSCC20_P11_F05_S257_comb	0.633230102	0.325375723	NonCycling	0.347704439865488	1	0.27526248594617	Low
HNSCC20_P11_F07_S259_comb	0.622245813	0.321330272	NonCycling	0.21763698433923	1	0.27526248594617	Low
HNSCC20_P11_F10_S262_comb	0.617493297	0.430844755	NonCycling	0.315230377853308	2	0.532642676004338	High
HNSCC20_P11_F11_S263_comb	0.626831862	0.328470322	NonCycling	0.484403215846585	1	0.27526248594617	Low
HNSCC20_P11_G01_S265_comb	0.655856842	0.253811246	NonCycling	0.265397021629638	1	0.27526248594617	Low
HNSCC20_P11_G02_S266_comb	0.72218093	0.695948932	G1_S	0.25486086140089	2	0.532642676004338	High
HNSCC20_P11_G03_S267_comb	0.707357838	0.299013983	NonCycling	0.165505690491911	1	0.27526248594617	Low
HNSCC20_P11_G05_S269_comb	0.663810979	0.163500221	NonCycling	0.267001687125403	1	0.27526248594617	Low
HNSCC20_P11_G08_S272_comb	0.585874497	0.378605553	NonCycling	0.331395875981209	1	0.27526248594617	Low
HNSCC20_P11_G09_S273_comb	0.493737758	0.339447573	NonCycling	0.429058776439627	1	0.27526248594617	Low
HNSCC20_P11_G10_S274_comb	0.927499239	0.562528268	G2_M	0.273879949147761	2	0.532642676004338	High
HNSCC20_P11_H01_S277_comb	0.674208593	0.346592703	NonCycling	0.330792571443738	1	0.27526248594617	Low
HNSCC20_P11_H02_S278_comb	0.838943917	0.889696585	G1_S	0.304368529386725	2	0.532642676004338	High
HNSCC20_P11_H03_S279_comb	0.694220091	0.401485125	NonCycling	0.300382924693392	1	0.27526248594617	Low
HNSCC20_P11_H05_S281_comb	0.777644891	0.618591783	NonCycling	0.223969943835822	2	0.532642676004338	High
HNSCC20_P11_H06_S282_comb	0.702323896	0.196312124	NonCycling	0.176603669019686	1	0.27526248594617	Low
HNSCC20_P11_H08_S284_comb	0.773089803	0.611738521	NonCycling	0.350031829979629	2	0.532642676004338	High
HNSCC20_P11_H09_S285_comb	0.699359752	0.193002969	NonCycling	0.285466094315813	1	0.27526248594617	Low
HNSCC20_P11_H10_S286_comb	0.680818753	0.471810802	NonCycling	0.203100579257902	2	0.532642676004338	High
HNSCC20_P11_H11_S287_comb	0.746601567	0.590477673	NonCycling	0.249608492065789	2	0.532642676004338	High
HNSCC20_P11_H12_S288_comb	0.831687939	0.456277699	G1_S	0.24352154756526	2	0.532642676004338	High
HNSCC20_P12_A02_S290_comb	0.774286436	0.498928199	NonCycling	0.337092031692633	2	0.532642676004338	High
HNSCC20_P12_A05_S293_comb	0.589975939	0.221383261	NonCycling	0.370534280431186	1	0.27526248594617	Low
HNSCC20_P12_A06_S294_comb	0.759871045	0.550042042	G2_M	0.214727369964275	2	0.532642676004338	High
HNSCC20_P12_A07_S295_comb	0.672266056	0.205071873	NonCycling	0.253058826861864	1	0.27526248594617	Low
HNSCC20_P12_A08_S296_comb	0.53064438	0.336871274	NonCycling	0.346696697432777	1	0.27526248594617	Low
HNSCC20_P12_A09_S297_comb	0.97617054	0.719278542	G2_M	0.235082655973992	2	0.532642676004338	High
HNSCC20_P12_A10_S298_comb	0.959968575	0.315056788	G2_M	0.24282675661452	1	0.27526248594617	Low
HNSCC20_P12_A11_S299_comb	0.802651148	0.496016581	G2_M	0.306501923568358	2	0.532642676004338	High
HNSCC20_P12_B02_S302_comb	0.652881582	0.417983447	NonCycling	0.228741525628938	2	0.532642676004338	High
HNSCC20_P12_B04_S304_comb	0.823865936	0.465501712	G2_M	0.24664425855513	2	0.532642676004338	High
HNSCC20_P12_B08_S308_comb	0.914166205	0.830542235	G2_M	0.281736680571335	2	0.532642676004338	High
HNSCC20_P12_B09_S309_comb	0.573426391	0.372255181	NonCycling	0.324110441455026	1	0.27526248594617	Low
HNSCC20_P12_B11_S311_comb	0.494254154	0.332498468	NonCycling	0.313364527578608	1	0.27526248594617	Low
HNSCC20_P12_B12_S312_comb	0.613056758	0.231614084	NonCycling	0.267427962674892	1	0.27526248594617	Low
HNSCC20_P12_C02_S314_comb	0.721912023	0.10482098	NonCycling	0.239570390192781	1	0.27526248594617	Low
HNSCC20_P12_C03_S315_comb	0.862321552	0.571130548	G2_M	0.198099388169177	2	0.532642676004338	High
HNSCC20_P12_C06_S318_comb	0.790736887	0.233783882	G2_M	0.207731593050373	1	0.27526248594617	Low
HNSCC20_P12_C09_S321_comb	0.628740566	0.202043386	NonCycling	0.348360445775085	1	0.27526248594617	Low
HNSCC20_P12_C11_S323_comb	0.636781061	0.365078751	NonCycling	0.238544712643259	1	0.27526248594617	Low
HNSCC20_P12_C12_S324_comb	0.753194867	0.587630355	G2_M	0.18878375760973	2	0.532642676004338	High
HNSCC20_P12_D01_S325_comb	0.862894557	0.502575063	G2_M	0.211589033828034	2	0.532642676004338	High
HNSCC20_P12_D02_S326_comb	0.676972916	0.202138101	NonCycling	0.33803712143333	1	0.27526248594617	Low
HNSCC20_P12_D03_S327_comb	0.941518563	0.554927034	G1_S	0.189767419506469	2	0.532642676004338	High
HNSCC20_P12_D04_S328_comb	0.774423974	0.465406996	G2_M	0.247709534642625	2	0.532642676004338	High
HNSCC20_P12_D07_S331_comb	0.610205228	0.384372427	NonCycling	0.315974079246488	1	0.27526248594617	Low
HNSCC20_P12_D09_S333_comb	0.827241735	0.553334839	G2_M	0.279333044595993	2	0.532642676004338	High
HNSCC20_P12_D10_S334_comb	0.562805879	0.212784858	NonCycling	0.344493332055942	1	0.27526248594617	Low
HNSCC20_P12_D11_S335_comb	0.594295676	0.397390467	NonCycling	0.290205176460109	1	0.27526248594617	Low
HNSCC20_P12_D12_S336_comb	0.882081717	0.472980736	G2_M	0.196009428129208	2	0.532642676004338	High
HNSCC20_P12_E01_S337_comb	0.601313261	0.335044528	NonCycling	0.205021862715993	1	0.27526248594617	Low
HNSCC20_P12_E03_S339_comb	0.653996492	0.296266381	NonCycling	0.211298309684619	1	0.27526248594617	Low
HNSCC20_P12_E04_S340_comb	0.571408192	0.334137346	NonCycling	0.322242761883137	1	0.27526248594617	Low
HNSCC20_P12_E06_S342_comb	0.906187653	0.449426362	G2_M	0.241030583369093	2	0.532642676004338	High
HNSCC20_P12_E08_S344_comb	0.658996782	0.311928321	NonCycling	0.191654033387644	1	0.27526248594617	Low
HNSCC20_P12_E09_S345_comb	0.730756767	0.254914753	NonCycling	0.318577041085797	1	0.27526248594617	Low
HNSCC20_P12_E10_S346_comb	0.877505748	0.42681594	G2_M	0.221529752899816	2	0.532642676004338	High
HNSCC20_P12_E11_S347_comb	0.93193914	0.392409569	G2_M	0.247779003015561	1	0.27526248594617	Low
HNSCC20_P12_F03_S351_comb	0.865147949	0.335311969	G1_S	0.240797511189568	1	0.27526248594617	Low
HNSCC20_P12_F04_S352_comb	0.554988387	0.520607492	NonCycling	0.251594979469289	2	0.532642676004338	High
HNSCC20_P12_F05_S353_comb	0.616947243	0.459793388	NonCycling	0.215110711271642	2	0.532642676004338	High
HNSCC20_P12_F10_S358_comb	0.816651229	0.557437135	G2_M	0.276860867071583	2	0.532642676004338	High
HNSCC20_P12_F11_S359_comb	0.661893329	0.536275608	NonCycling	0.294094601697945	2	0.532642676004338	High
HNSCC20_P12_G01_S361_comb	0.773250833	0.501343739	G2_M	0.30422633035384	2	0.532642676004338	High
HNSCC20_P12_G03_S363_comb	0.873036431	0.552537365	G2_M	0.308663089270176	2	0.532642676004338	High
HNSCC20_P12_G04_S364_comb	0.685203342	0.295030626	NonCycling	0.236814593857899	1	0.27526248594617	Low
HNSCC20_P12_G07_S367_comb	0.665442373	0.392108114	NonCycling	0.231036299166063	1	0.27526248594617	Low
HNSCC20_P12_G08_S368_comb	0.580676192	0.394919827	NonCycling	0.404822085573357	1	0.27526248594617	Low
HNSCC20_P12_G09_S369_comb	0.727104156	0.421598702	G2_M	0.242315638574504	2	0.532642676004338	High
HNSCC20_P12_G10_S370_comb	0.502084268	0.214495543	NonCycling	0.305267251498931	1	0.27526248594617	Low
HNSCC20_P12_G11_S371_comb	0.599750822	0.366234521	NonCycling	0.280389968895488	1	0.27526248594617	Low
HNSCC20_P12_G12_S372_comb	0.908955473	0.548717396	G2_M	0.188164239189323	2	0.532642676004338	High
HNSCC20_P12_H01_S373_comb	0.883999373	0.620594839	G2_M	0.188704876432923	2	0.532642676004338	High
HNSCC20_P12_H02_S374_comb	0.622970413	0.223111619	NonCycling	0.356893792805593	1	0.27526248594617	Low
HNSCC20_P12_H03_S375_comb	0.656033946	0.291531894	NonCycling	0.413130508867391	1	0.27526248594617	Low
HNSCC20_P12_H04_S376_comb	0.610790345	0.219339325	NonCycling	0.209524478854283	1	0.27526248594617	Low
HNSCC20_P12_H05_S377_comb	0.900692539	0.784496551	G2_M	0.173999379088017	2	0.532642676004338	High
HNSCC20_P12_H06_S378_comb	0.871039344	0.525572142	G2_M	0.217493189062044	2	0.532642676004338	High
HNSCC20_P12_H12_S384_comb	0.613456118	0.28463332	NonCycling	0.359630185502388	1	0.27526248594617	Low
HNSCC20_P13_A02_S194_comb	0.60089368	0.331713401	NonCycling	0.411363484870845	1	0.27526248594617	Low
HNSCC20_P13_A03_S195_comb	0.578718013	0.304985841	NonCycling	0.337156246000718	1	0.27526248594617	Low
HNSCC20_P13_A04_S196_comb	0.631901052	0.331871698	NonCycling	0.31362573994246	1	0.27526248594617	Low
HNSCC20_P13_A08_S200_comb	0.612545131	0.203721387	NonCycling	0.201170848405612	1	0.27526248594617	Low
HNSCC20_P13_A09_S201_comb	0.901725286	0.689504551	G2_M	0.210259161424565	2	0.532642676004338	High
HNSCC20_P13_A10_S202_comb	0.871254751	0.475905541	G2_M	0.247624045261686	2	0.532642676004338	High
HNSCC20_P13_A12_S204_comb	0.673004531	0.155901021	NonCycling	0.221219906601173	1	0.27526248594617	Low
HNSCC20_P13_B01_S205_comb	0.455924953	0.285237987	NonCycling	0.389105414428597	1	0.27526248594617	Low
HNSCC20_P13_B02_S206_comb	0.804898909	0.662137383	G1_S	0.199414485484404	2	0.532642676004338	High
HNSCC20_P13_B03_S207_comb	0.6227784	0.381469668	NonCycling	0.202416536789412	1	0.27526248594617	Low
HNSCC20_P13_B05_S209_comb	0.524224926	0.304630585	NonCycling	0.262236576551053	1	0.27526248594617	Low
HNSCC20_P13_B06_S210_comb	0.64772959	0.267372396	NonCycling	0.327304066253645	1	0.27526248594617	Low
HNSCC20_P13_B07_S211_comb	0.627779045	0.100439845	NonCycling	0.274695946702319	1	0.27526248594617	Low
HNSCC20_P13_B10_S214_comb	0.624685256	0.22486759	NonCycling	0.24854917864706	1	0.27526248594617	Low
HNSCC20_P13_B11_S215_comb	0.944185625	0.80736628	G1_S	0.257524418789977	2	0.532642676004338	High
HNSCC20_P13_B12_S216_comb	0.670175976	0.489479717	NonCycling	0.310528645113394	2	0.532642676004338	High
HNSCC20_P13_C01_S217_comb	0.530484623	0.116333111	NonCycling	0.3247485021801	1	0.27526248594617	Low
HNSCC20_P13_C02_S218_comb	0.726879349	0.706862763	G1_S	0.23476049725515	2	0.532642676004338	High
HNSCC20_P13_C04_S220_comb	0.539126202	0.307081136	NonCycling	0.31796911507012	1	0.27526248594617	Low
HNSCC20_P13_C05_S221_comb	0.621441209	0.136793942	NonCycling	0.249758652607659	1	0.27526248594617	Low
